"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Mexico","Biomass","Raw Material Equivalents of exports","RME_EXP","t","35619470","34776051","34014673","33358670","31778040","31142225","32531332","36382612","35995683","32778405","30897946","29781398","35999084","40551383","39975135","41912424","53520646","53457622","48538068","47084294","46467075","41110825","34500393","35076891","36887358","63349353","56839560","57883177","59553156","58447548","63387366","57058830","58040511","64923575","68084801","65217952","72467685","73229341","72973602","67976781","77253215","77241047","87878173","83255133","88737303","89443347","94131988","89026751","92710142","91516894","87551380","92352490","89634946","86467914","85039780"
"Mexico","Biomass","Raw Material Equivalents of imports","RME_IMP","t","26086927","26161077","25966490","27268453","28423957","31363024","30356272","28516597","30577609","33675986","35161540","41238014","34698460","28347686","33413373","34060046","28051136","27123311","26484806","30128417","30250516","33867867","44657685","40414755","51704896","41530942","68823956","64297927","80514136","96625044","130335201","118422336","109947523","128577922","114049103","117653306","117599647","130879019","134751295","110984376","122414402","143362325","125652565","139965513","129739698","119866766","125531502","124246184","129490577","135099806","100936651","119071304","123154276","129773487","132341461"
"Mexico","Fossil fuels","Domestic Extraction","DE","t","34196848","35235006","36785424","38590134","46191000","53947896","58568632","69470066","84731638","101955062","134693536","157557066","181443488","179695088","181413480","178846236","171278584","179052176","177975560","193062664","176764754","183483036","182865482","184912214","187155280","183137964","193495654","202924706","208873508","202246304","208352764","214398754","217697482","231262878","234669262","232883800","233949106","224282350","206104290","194873154","195322578","197748054","192445862","189800732","182283410","165672924","158223428","142768084","136224994","126494592","126282625","130956034","132514209","133718956","134136834"
"Mexico","Fossil fuels","Domestic Material Consumption","DMC","t","33783728","35203993","38602985","42330643","46619890","49355896","53594632","58644928","65513638","73938062","88298438","95822972","97941443","93305586","94016973","97970326","100256602","104397337","105586318","122685435","107658831","109804057","110437920","112295588","117085905","114218580","114547057","114712979","120010276","121836497","120979340","127543460","131834040","140760960","141496647","146185922","149345081","146759369","143793056","144413302","141185170","146398585","148336114","152391187","149327431","138175621","132400113","119788160","118284756","110365792","116040901","127339962","125917696","125097803","123612786"
"Mexico","Fossil fuels","Domestic Material Input","DMI","t","34583226","35599006","38794424","42372134","47481000","54404896","58656632","69517066","85119638","102528062","135883536","158542066","182458176","180130651","181786916","179728326","171667602","179129337","178146318","193412435","177295831","184654057","185284920","185693626","188311437","185154071","195014210","204858152","211132949","205952533","212764047","220462877","228728368","245462960","246677647","246474190","248719186","237324655","219489656","209999453","213552569","217058530","214740196","215332151","209186094","198130719","195667043","182409831","181924289","169804479","175563536","181396619","181314921","181179118","180026170"
"Mexico","Fossil fuels","Exports","EXP","t","799498","395013","191439","41491","861110","5049000","5062000","10872138","19606000","28590000","47585098","62719095","84516733","86825065","87769943","81758000","71411000","74732000","72560000","70727000","69637000","74850000","74847000","73398039","71225532","70935492","80467153","90145173","91122673","84116036","91784706","92919416","96894329","104702000","105181000","100288268","99374106","90565285","75696600","65586150","72367399","70659945","66404082","62940964","59858663","59955098","63266930","62621671","63639533","59438687","59522635","54056656","55397225","56081316","56413384"
"Mexico","Fossil fuels","Imports","IMP","t","386378","364000","2009000","3782000","1290000","457000","88000","47000","388000","573000","1190000","985000","1014688","435563","373436","882090","389018","77161","170758","349771","531077","1171021","2419438","781412","1156157","2016107","1518556","1933446","2259441","3706229","4411283","6064123","11030886","14200082","12008385","13590390","14770080","13042305","13385366","15126299","18229991","19310476","22294334","25531419","26902684","32457795","37443615","39641747","45699295","43309887","49280911","50440585","48800712","47460162","45889336"
"Mexico","Fossil fuels","Material Footprint (RMC)","MF","t","42703087","43277312","45704862","48957066","55918867","62337068","62304621","62686578","73541602","90668224","120381032","142946876","131717815","118486631","126338699","125425721","101090186","104950591","111674048","130565951","123773385","126386050","142148570","137717121","140980849","115945843","127314710","142477702","159514116","161045670","172657320","189027355","191282001","197423727","202244974","209637900","213658111","213191953","214497327","191275205","210749472","225089238","225234934","228723323","234800743","233879149","221359520","231072944","246989144","250400749","208980074","241257525","246665160","261748842","265378861"
"Mexico","Fossil fuels","Physical Trade Balance","PTB","t","-413120","-31013","1817561","3740509","428890","-4592000","-4974000","-10825138","-19218000","-28017000","-46395098","-61734095","-83502045","-86389502","-87396507","-80875911","-71021982","-74654839","-72389242","-70377229","-69105923","-73678979","-72427562","-72616626","-70069375","-68919384","-78948597","-88211727","-88863232","-80409807","-87373424","-86855294","-85863442","-90501918","-93172615","-86697878","-84604026","-77522981","-62311234","-50459852","-54137408","-51349469","-44109748","-37409545","-32955979","-27497303","-25823315","-22979924","-17940238","-16128800","-10241723","-3616071","-6596513","-8621154","-10524049"
"Mexico","Fossil fuels","Raw Material Equivalents of exports","RME_EXP","t","15604980","16417580","16808279","16781809","19139480","21826482","25314730","33164764","38962416","43797403","52428234","57492198","81888364","88511115","86761607","85529996","95229537","99440006","94216097","93126232","85004629","90125589","85151693","88067385","91619804","102941624","107205825","114009909","112760503","108838637","113503933","113840817","119193355","126867510","130660812","131809911","133203739","128035235","116817615","109037763","113070247","114629435","113356487","111929900","108953836","101429112","96373677","88027805","82017649","75634490","75967014","77268163","74348283","70890932","69559520"
"Mexico","Fossil fuels","Raw Material Equivalents of imports","RME_IMP","t","24111220","24459886","25727716","27148741","28867347","30215654","29050719","26381277","27772380","32510564","38115730","42882008","32162691","27302658","31686825","32109481","25041139","25338421","27914585","30629519","32013260","33028603","44434781","40872292","45445374","35749503","41024881","53562906","63401111","67638003","77808489","88469418","92777874","93028359","98236523","108564011","112912744","116944837","125210651","105439814","128497141","141970619","146145559","150852491","161471169","169635337","159509770","176332665","192781799","199540648","158664463","187569654","192330350","206600977","209955404"
